State,District,City,Latitude,Longitude,Population,Year,Murder,Attempt_to_Murder,Kidnapping_Abduction,Rape,Assault,Riots,Theft,Burglary,Robbery,Dacoity,Auto_Theft,Cheating_Fraud,Cyber_Crime,Dowry_Deaths,Domestic_Violence,Drug_Offences,Arms_Act_Offences,Total_Estimated_Crimes
Bihar,Purba Champaran,Mansingha,26.7807,84.8367,15759.0,2024,0,0,0,0,2,0,17,6,3,0,7,3,3,0,3,2,1,51
Bihar,Vaishali,Mansinghpur Bijrauli,25.7552,85.5099,10987.0,2024,0,0,0,0,2,0,11,4,1,0,3,2,1,0,1,1,0,29
Bihar,Araria,Manullahpatti,26.0619,87.1751,17632.0,2024,0,0,1,0,1,0,21,7,3,0,5,3,3,0,2,1,1,50
Bihar,Madhubani,Maqsuda,26.241,86.0585,13115.0,2024,0,0,0,0,1,0,18,6,1,0,5,2,2,0,1,1,1,41
Bihar,Patna,Maranchi,25.3544,85.9919,18767.0,2024,0,0,1,0,3,0,18,7,2,0,7,4,3,0,3,2,1,54
Bihar,Purnia,Maranga,25.7592,87.4665,29549.0,2024,0,0,1,1,5,1,32,16,5,0,11,6,6,0,6,2,1,91
Bihar,Khagaria,Marar,25.5392,86.5074,29368.0,2024,0,0,1,1,3,1,46,16,5,1,8,6,8,0,6,3,2,99
Bihar,Vaishali,Marauatpur,25.6165,85.4685,11971.0,2024,0,0,0,0,2,0,13,4,2,0,6,2,2,0,2,0,1,41
Bihar,Saran,Marhaura,25.97,84.87,29932.0,2024,0,1,1,1,3,1,42,14,4,0,12,8,7,0,7,3,2,118
Bihar,Nawada,Marui,24.8639,85.6338,15242.0,2024,0,0,1,0,2,0,21,8,3,0,7,3,2,0,3,1,1,57
Bihar,Bhagalpur,Marwa,25.3994,86.9257,17859.0,2024,0,0,1,0,3,0,31,5,3,0,7,5,4,0,4,1,1,75
Bihar,Bhojpur,Masar,25.5577,84.5767,9613.0,2024,0,0,0,0,1,0,15,3,1,0,3,1,2,0,1,0,0,31
Bihar,Patna,Masaurhi Buzurg,25.35,85.02,241216.0,2024,4,8,21,18,33,10,384,150,64,8,130,64,62,1,48,30,15,943
Bihar,Bhagalpur,Masdi,25.2441,86.7233,10111.0,2024,0,0,0,0,1,0,16,5,1,0,3,3,1,0,2,0,0,36
Bihar,Saran,Masrakh,26.1054,84.8026,25936.0,2024,0,0,1,0,2,1,27,16,4,0,7,6,6,0,3,2,1,78
Bihar,Purnia,Mataili Khemchand,25.5612,87.1685,10863.0,2024,0,0,0,0,1,0,17,3,2,0,4,2,2,0,1,1,0,35
Bihar,Sitamarhi,Matauna,26.6699,85.487,17000.0,2024,0,0,0,0,3,0,19,8,2,0,7,4,4,0,4,1,1,60
Bihar,Purba Champaran,Math Lohiyar,26.6247,84.7072,16119.0,2024,0,0,0,0,2,0,23,8,2,0,4,3,2,0,4,1,1,58
Bihar,Buxar,Mathila,25.4715,84.1438,10546.0,2024,0,0,0,0,1,0,12,5,1,0,3,3,2,0,2,0,0,34
Bihar,Khagaria,Mathurapur,25.5112,86.4557,18247.0,2024,0,0,1,0,3,0,20,7,2,0,4,3,4,0,2,1,1,57
Bihar,Samastipur,Mau Dhaneshpur,25.5899,85.8337,17328.0,2024,0,0,0,0,2,0,31,5,2,0,6,6,2,0,3,1,1,59
Bihar,Samastipur,Mauji,25.6585,86.2313,9085.0,2024,0,0,0,0,1,0,11,3,1,0,3,2,1,0,2,0,0,26
Bihar,Begusarai,Meghaul,25.6561,86.0257,10274.0,2024,0,0,0,0,1,0,15,3,1,0,3,2,1,0,2,1,0,31
Bihar,Khagaria,Meghauna,25.6904,86.3809,15506.0,2024,0,0,0,0,2,0,22,6,2,0,5,4,2,0,3,1,1,58
Bihar,Begusarai,Mehdauli,25.6561,86.0257,10274.0,2024,0,0,0,0,1,0,10,4,1,0,4,2,1,0,1,0,0,26
Bihar,Khagaria,Mehdipur,25.3902,86.7324,9489.0,2024,0,0,0,0,1,0,13,4,1,0,5,2,2,0,2,1,0,32
Bihar,Samastipur,Mehsari,25.7554,85.8477,11869.0,2024,0,0,0,0,1,0,12,4,2,0,3,2,2,0,2,1,1,32
Bihar,Patna,Mekra,25.4705,85.8406,12250.0,2024,0,0,0,0,2,0,20,5,2,0,4,2,3,0,3,0,1,49
Bihar,Pashchim Champaran,Mianpur Dubauli,26.7381,84.4661,9560.0,2024,0,0,0,0,1,0,14,2,1,0,4,2,1,0,2,1,0,30
Bihar,Araria,Mirdaul,26.2363,87.0971,12951.0,2024,0,0,0,0,2,0,21,3,2,0,3,4,2,0,2,1,0,44
Bihar,Siwan,Mirganj,26.3638,84.364,26240.0,2024,0,0,1,1,3,0,48,11,5,0,10,6,4,0,5,3,2,89
Bihar,Vaishali,Mirzanagar,25.7726,85.3804,9077.0,2024,0,0,0,0,1,0,8,4,1,0,3,2,2,0,1,1,0,27
Bihar,Araria,Mirzapur,26.1616,87.2349,13985.0,2024,0,0,0,0,2,0,18,7,2,0,3,3,3,0,1,1,1,39
Bihar,Gaya,Mocharim,24.6794,84.9905,10059.0,2024,0,0,0,0,1,0,11,4,1,0,3,3,1,0,2,1,1,29
Bihar,Begusarai,Mohan Eghu,25.4002,86.145,16572.0,2024,0,0,1,0,2,0,23,8,2,0,5,4,2,0,4,1,1,62
Bihar,Bhabua,Mohania,25.1692,83.6192,13601.0,2024,0,0,0,0,2,0,16,4,2,0,3,2,3,0,3,1,0,34
Bihar,Samastipur,Mohanpur,25.562,85.5917,15966.0,2024,0,0,0,0,2,0,23,8,2,0,7,4,3,0,2,1,1,56
Bihar,Bhagalpur,Mohanpur Gaughata,25.3345,87.3404,14388.0,2024,0,0,0,0,1,0,20,7,2,0,4,2,3,0,2,1,0,45
Bihar,Begusarai,Mohiuddinnagar,25.7428,86.0812,21386.0,2024,0,0,1,1,3,0,21,11,3,0,5,5,5,0,3,2,2,71
Bihar,Patna,Mokameh,25.3898,85.9191,202411.0,2024,3,8,16,13,38,11,213,75,54,6,97,63,63,1,44,28,23,707
Bihar,Madhubani,Mokarrampur,26.2176,86.0433,10342.0,2024,0,0,0,0,1,0,9,4,2,0,3,3,1,0,1,1,0,28
Bihar,Bhabua,Mokri,25.0184,83.5633,9129.0,2024,0,0,0,0,1,0,12,2,1,0,3,2,1,0,2,0,0,27
Bihar,Munger,Monghyr,25.381,86.465,213101.0,2024,4,5,16,11,41,12,264,102,60,7,86,52,39,2,49,17,18,848
Bihar,Supaul,Morauna,26.1706,86.4231,19121.0,2024,0,0,1,0,3,0,22,7,3,0,4,4,4,0,3,1,1,57
Bihar,Samastipur,Morsand,25.9335,85.698,10505.0,2024,0,0,0,0,1,0,16,4,1,0,2,2,2,0,2,1,0,33
Bihar,Samastipur,Morwa,25.803,85.6861,19555.0,2024,0,0,1,1,3,0,19,6,3,0,9,6,3,0,2,2,1,66
Bihar,Purba Champaran,Mothihari,26.65,84.9167,426158.0,2024,10,13,37,24,72,25,563,160,77,11,164,99,150,3,112,41,40,1674
Bihar,Samastipur,Motipur,25.8159,86.014,9736.0,2024,0,0,0,0,1,0,15,3,1,0,5,2,2,0,2,1,0,36
Bihar,Supaul,Muhammadganj,26.1506,87.0792,9412.0,2024,0,0,0,0,1,0,13,2,1,0,3,2,1,0,2,1,0,30
Bihar,Samastipur,Mukhtarpur Salkani,25.6643,85.7784,16237.0,2024,0,0,1,0,1,0,22,7,3,0,4,3,3,0,2,1,1,55
Bihar,Samastipur,Muradpur,25.8,86.0055,22714.0,2024,0,0,1,1,3,0,26,10,4,0,9,4,4,0,3,2,2,77
Bihar,Saharsa,Murajpur,25.9506,86.4713,8682.0,2024,0,0,0,0,1,0,8,3,1,0,2,1,1,0,1,0,0,22
Bihar,Madhepura,Murliganj,25.9,86.98,28691.0,2024,0,0,1,1,3,0,45,15,6,0,10,9,4,0,4,2,1,111
Bihar,Katihar,Musapur,25.6417,87.4154,15210.0,2024,0,0,1,0,2,0,16,4,3,0,5,3,2,0,3,1,1,48
Bihar,Muzaffarpur,Muzaffarpur,26.1225,85.3906,333200.0,2024,4,13,28,18,56,18,560,131,83,7,99,107,95,3,54,43,42,1356
Bihar,Aurangabad,Nabinagar,24.62,84.12,25041.0,2024,0,0,1,1,3,0,34,11,5,0,6,7,7,0,5,2,1,78
Bihar,Nalanda,Nagar Nahusa,25.3959,85.3431,10983.0,2024,0,0,0,0,1,0,15,6,2,0,3,2,2,0,1,0,0,31
Bihar,Bhagalpur,Nagarpara,25.4155,86.8832,24354.0,2024,0,0,1,1,3,1,30,11,5,0,9,5,5,0,6,2,1,86
Bihar,Darbhanga,Nagdah,26.25,86.0,8658.0,2024,0,0,0,0,1,0,12,3,1,0,2,1,2,0,1,1,0,30
Bihar,Saran,Naini,25.832,84.7179,10494.0,2024,0,0,0,0,1,0,16,5,1,0,3,2,2,0,1,1,0,31
Bihar,Bhojpur,Nainijor,25.6811,84.3456,26929.0,2024,0,0,1,1,4,0,36,14,4,0,8,7,6,0,3,1,2,100
Bihar,Nalanda,Nanan,25.0905,85.5031,8875.0,2024,0,0,0,0,1,0,12,4,1,0,3,2,1,0,1,0,0,27
Bihar,Lakhisarai,Nandnawan,25.0785,86.096,8644.0,2024,0,0,0,0,1,0,9,3,1,0,2,2,1,0,1,1,0,24
Bihar,Begusarai,Nao Kothi,25.5196,86.1954,10946.0,2024,0,0,0,0,1,0,13,3,1,0,4,2,2,0,2,1,0,34
Bihar,Madhubani,Narahia,26.3681,86.5434,14450.0,2024,0,0,1,0,2,0,18,7,2,0,6,4,3,0,3,1,1,55
Bihar,Samastipur,Narhan,25.6941,86.0074,14340.0,2024,0,0,0,0,1,0,19,4,2,0,7,3,2,0,2,1,1,48
Bihar,Nawada,Narhat,24.7774,85.4237,12088.0,2024,0,0,0,0,1,0,14,4,1,0,3,3,2,0,2,0,0,31
Bihar,Darbhanga,Nari Bhadaun,26.0065,86.2509,18345.0,2024,0,0,0,0,2,0,18,8,2,0,6,3,2,0,3,2,1,52
Bihar,Saharsa,Nariar,25.8875,86.5632,9940.0,2024,0,0,0,0,1,0,8,4,1,0,3,1,2,0,2,0,1,28
Bihar,Madhubani,Naruar,26.2388,86.2396,9544.0,2024,0,0,0,0,1,0,11,5,1,0,4,2,2,0,1,1,0,28
Bihar,Rohtas,Nasriganj,25.0514,84.3284,27490.0,2024,0,0,1,1,4,1,31,8,7,0,9,6,6,0,4,2,2,93
Bihar,Araria,Nathpur,26.3261,87.0916,10116.0,2024,0,0,0,0,1,0,17,5,2,0,3,2,2,0,1,0,0,38
Bihar,Munger,Nauagarhi,25.3443,86.5358,31426.0,2024,0,0,1,1,3,1,47,11,5,0,13,9,7,0,6,2,2,114
Bihar,Patna,Naubatpur,25.5,84.9611,25011.0,2024,0,0,1,1,5,0,48,8,3,0,7,6,4,0,5,2,1,91
Bihar,Bhagalpur,Naugachhia,25.4,87.1,49069.0,2024,0,1,3,1,8,2,56,23,9,1,19,9,14,0,12,4,3,161
Bihar,Saharsa,Nauhata,25.9971,86.4887,28687.0,2024,0,0,1,1,3,1,35,16,6,1,8,7,8,0,4,3,1,106
Bihar,Begusarai,Naula,25.5535,86.0636,16995.0,2024,0,0,0,0,2,0,27,8,3,0,4,6,2,0,3,2,0,60
Bihar,Pashchim Champaran,Nautan Dube,26.7118,84.503,31650.0,2024,0,1,2,2,4,1,50,13,5,1,9,8,9,0,5,3,3,126
Bihar,Muzaffarpur,Nawa Nagar Nizamat,26.2895,84.9351,11621.0,2024,0,0,0,0,2,0,16,5,2,0,3,3,2,0,2,1,1,43
Bihar,Nawada,Nawada,24.88,85.53,180740.0,2024,3,6,15,11,29,5,279,66,32,6,49,42,39,1,33,23,14,708
Bihar,Purba Champaran,Nawada Gobindganj,26.4868,84.6561,12749.0,2024,0,0,0,0,2,0,20,5,2,0,4,3,2,0,2,1,1,44
Bihar,Pashchim Champaran,Nawalpur,26.9366,84.2985,11121.0,2024,0,0,0,0,1,0,16,4,1,0,4,2,3,0,2,1,0,41
Bihar,Buxar,Nawanagar,25.3861,84.2069,8521.0,2024,0,0,0,0,1,0,12,4,1,0,3,1,1,0,1,0,0,24
Bihar,Samastipur,Nayanagar,25.7465,86.1027,10247.0,2024,0,0,0,0,1,0,17,3,1,0,3,2,2,0,2,0,0,37
Bihar,Darbhanga,Neuri,26.0076,86.1841,13019.0,2024,0,0,0,0,2,0,21,4,1,0,4,2,3,0,2,1,1,45
Bihar,Begusarai,Ninga,25.4616,86.0757,11461.0,2024,0,0,0,0,1,0,16,4,2,0,4,2,2,0,1,0,0,33
Bihar,Patna,Nirakpurpali,25.3244,84.8114,12701.0,2024,0,0,0,0,1,0,10,6,2,0,5,2,2,0,2,1,1,33
Bihar,Supaul,Nirmali,26.314,86.5854,21306.0,2024,0,0,1,1,2,1,22,9,3,0,6,7,6,0,5,1,1,61
Bihar,Purnia,Nirpur,25.7192,87.1507,10859.0,2024,0,0,0,0,1,0,11,3,1,0,3,2,2,0,1,1,0,28
Bihar,Patna,Nohsa,25.5653,85.0558,12551.0,2024,0,0,0,0,2,0,11,3,1,0,4,2,2,0,2,0,1,34
Bihar,Rohtas,Nokha,25.1015,84.1228,27302.0,2024,0,0,1,1,3,1,36,16,5,1,13,8,5,0,5,2,2,92
Bihar,Sitamarhi,Nonahi,26.7892,85.6482,25366.0,2024,0,0,1,1,4,1,25,9,4,0,10,7,4,0,4,2,1,88
Bihar,Purba Champaran,Nonea,26.9746,84.8768,9217.0,2024,0,0,0,0,1,0,14,3,1,0,3,2,1,0,1,0,0,29
Bihar,Purba Champaran,Noniya,26.6763,84.6163,16298.0,2024,0,0,0,0,1,0,18,6,3,0,4,4,3,0,3,1,1,48
Bihar,Aurangabad,Obra,24.891,84.3742,15966.0,2024,0,0,0,0,1,0,21,7,3,0,5,3,3,0,3,1,1,50
Bihar,Saran,Olhanpur,25.8855,84.8186,11695.0,2024,0,0,0,0,1,0,12,6,1,0,4,2,2,0,2,1,0,32
Bihar,Nalanda,Onda,25.2452,85.665,8651.0,2024,0,0,0,0,0,0,13,3,1,0,3,1,1,0,1,0,0,26
Bihar,Nalanda,Op,25.2092,85.3019,9160.0,2024,0,0,0,0,1,0,14,3,2,0,3,2,1,0,1,0,0,30
Bihar,Madhubani,Pachahi,26.1932,86.3597,11362.0,2024,0,0,0,0,1,0,14,4,1,0,4,2,3,0,1,1,0,30
Bihar,Khagaria,Pachauth,25.576,86.8083,10556.0,2024,0,0,0,0,1,0,18,3,1,0,3,2,2,0,2,1,0,36
Bihar,Begusarai,Pachmir,25.4077,86.3803,17862.0,2024,0,0,1,0,2,0,17,7,3,0,6,6,4,0,4,1,1,60
Bihar,Purba Champaran,Pachrukha,26.7373,84.8861,39474.0,2024,0,1,1,1,7,1,67,17,8,1,19,13,10,0,9,3,2,173
Bihar,Siwan,Pachrukhi,26.1593,84.4087,8508.0,2024,0,0,0,0,1,0,12,2,1,0,3,2,1,0,1,1,0,23
Bihar,Madhubani,Paduma,26.5766,86.2394,10787.0,2024,0,0,0,0,1,0,12,5,2,0,5,2,2,0,2,1,0,32
Bihar,Vaishali,Paharpur,25.5681,85.3763,18109.0,2024,0,0,0,1,2,0,18,6,3,0,6,5,5,0,3,1,1,54
Bihar,Begusarai,Pahsara,25.5482,86.1667,19396.0,2024,0,0,1,0,3,0,20,11,3,0,7,5,3,0,3,1,1,62
Bihar,Jehanabad,Pai Bigha,25.0511,84.9226,9695.0,2024,0,0,0,0,1,0,17,3,1,0,2,2,2,0,1,0,0,28
Bihar,Araria,Paikpar,26.0966,87.1349,12299.0,2024,0,0,0,0,1,0,17,6,2,0,3,2,2,0,1,1,1,42
Bihar,Madhepura,Paina,25.5406,86.9939,13060.0,2024,0,0,0,0,2,0,14,5,2,0,3,4,2,0,2,1,1,44
Bihar,Patna,Painal,25.59,84.9304,9979.0,2024,0,0,0,0,1,0,13,2,2,0,4,1,2,0,1,1,0,27
Bihar,Darbhanga,Paithan Kawai,26.1755,86.0685,12497.0,2024,0,0,0,0,1,0,13,3,1,0,6,2,3,0,2,1,0,33
Bihar,Purba Champaran,Pakarya Harsidhi,26.6526,84.7198,14516.0,2024,0,0,0,0,2,0,15,4,2,0,3,2,2,0,3,1,1,36
Bihar,Bhagalpur,Pakra,25.3711,87.0807,11889.0,2024,0,0,0,0,1,0,20,3,2,0,4,3,2,0,2,1,1,45
Bihar,Patna,Pakri,25.5876,85.158,9768.0,2024,0,0,0,0,1,0,13,3,1,0,2,2,2,0,1,0,0,25
Bihar,Nawada,Pakribarawan,24.9516,85.7347,68780.0,2024,1,2,2,3,8,3,85,29,14,2,26,25,19,0,21,5,4,237
Bihar,Darbhanga,Pali,26.0576,86.3097,13984.0,2024,0,0,0,0,1,0,22,4,2,0,6,3,3,0,2,1,1,48
Bihar,Madhepura,Pama,25.8122,86.8474,10622.0,2024,0,0,0,0,1,0,13,4,1,0,3,2,2,0,1,1,0,33
Bihar,Patna,Panapur,25.6729,85.0715,24678.0,2024,0,0,1,1,3,0,33,11,5,0,7,7,5,0,4,2,1,74
Bihar,Vaishali,Panapur Langa,25.723,85.2878,11478.0,2024,0,0,0,0,1,0,11,4,2,0,4,2,1,0,1,1,0,33
Bihar,Sheikhpura,Panchi,25.1123,85.6321,10170.0,2024,0,0,0,0,1,0,13,3,1,0,3,2,2,0,1,0,1,30
Bihar,Madhubani,Pandaul,26.2517,86.0747,35113.0,2024,0,1,1,2,7,1,55,18,8,0,19,6,8,0,6,2,3,138
Bihar,Nalanda,Panhar,25.0936,85.2176,11128.0,2024,0,0,0,0,1,0,10,4,2,0,4,2,2,0,1,0,0,31
Bihar,Samastipur,Panr,25.6884,85.798,14201.0,2024,0,0,0,0,2,0,22,6,2,0,7,4,2,0,3,1,0,46
Bihar,Buxar,Panrepatti,25.5537,83.9775,10026.0,2024,0,0,0,0,1,0,16,2,2,0,3,2,2,0,2,0,1,33
Bihar,Begusarai,Papraur,25.4413,86.0378,10797.0,2024,0,0,0,0,1,0,16,4,1,0,4,2,1,0,1,1,0,32
Bihar,Saharsa,Pararia,25.6492,86.7501,8970.0,2024,0,0,0,0,1,0,15,3,1,0,3,1,2,0,1,0,0,30
Bihar,Purnia,Parasbani,25.8249,87.2983,8672.0,2024,0,0,0,0,1,0,11,4,1,0,2,2,1,0,2,0,0,24
Bihar,Siwan,Parauli,26.2227,84.7042,9556.0,2024,0,0,0,0,1,0,11,4,2,0,4,2,2,0,1,1,0,29
Bihar,Khagaria,Parbata,25.3164,86.72,11181.0,2024,0,0,0,0,1,0,17,4,1,0,4,3,2,0,2,0,1,42
Bihar,Patna,Pareo,25.5582,84.8017,9662.0,2024,0,0,0,0,1,0,11,4,1,0,3,3,2,0,1,0,0,28
Bihar,Begusarai,Parihara,25.5378,86.2728,13848.0,2024,0,0,0,0,2,0,14,7,2,0,3,4,2,0,3,1,1,42
Bihar,Sitamarhi,Pariharpur,26.7114,85.6797,17810.0,2024,0,0,1,1,3,0,17,6,3,0,5,3,2,0,3,2,1,52
Bihar,Jehanabad,Pariyari,25.2128,84.7829,8595.0,2024,0,0,0,0,1,0,13,3,1,0,3,2,2,0,2,1,0,30
Bihar,Araria,Parmanpur,26.1457,87.3122,9667.0,2024,0,0,0,0,1,0,9,3,1,0,2,2,1,0,1,0,0,21
Bihar,Purnia,Parora,25.8022,87.4032,11366.0,2024,0,0,0,0,1,0,12,6,2,0,2,3,1,0,2,1,0,31
Bihar,Saran,Parsa,26.0021,84.5979,27644.0,2024,0,1,1,1,4,1,26,8,5,0,9,9,8,0,5,3,2,96
Bihar,Madhubani,Parsad,26.1586,86.3579,8630.0,2024,0,0,0,0,1,0,13,3,1,0,3,2,1,0,1,0,0,26
Bihar,Supaul,Parsagarhi,26.0935,87.0672,22057.0,2024,0,0,1,1,3,0,27,9,4,0,8,6,4,0,4,2,1,82
Bihar,Madhubani,Parsahi Sirsia,26.4676,86.4984,19517.0,2024,0,0,1,0,2,0,21,8,3,0,7,3,6,0,3,2,1,63
Bihar,Vaishali,Partap Tanr,25.8897,85.2551,10615.0,2024,0,0,0,0,2,0,15,4,1,0,4,1,1,0,2,1,0,36
Bihar,Bhagalpur,Partapnagar,25.4145,87.0787,39050.0,2024,0,1,2,1,4,1,62,17,5,1,13,11,10,0,8,3,2,144
Bihar,Araria,Parwaha,26.2336,87.2197,9925.0,2024,0,0,0,0,1,0,15,5,2,0,2,2,1,0,2,1,0,34
Bihar,Muzaffarpur,Pasaul,26.2647,85.6756,8602.0,2024,0,0,0,0,1,0,8,3,1,0,2,2,1,0,2,0,0,21
Bihar,Khagaria,Pasraha,25.3973,86.7034,9300.0,2024,0,0,0,0,1,0,12,4,1,0,4,1,1,0,1,1,0,30
Bihar,Saharsa,Pastpar,25.8275,86.8327,11757.0,2024,0,0,0,0,1,0,21,6,2,0,4,3,2,0,2,1,1,46
Bihar,Samastipur,Pataili,25.7872,85.8316,13324.0,2024,0,0,0,0,1,0,13,4,2,0,4,5,2,0,2,1,1,41
Bihar,Samastipur,Patalia,25.66,86.0066,13572.0,2024,0,0,0,0,1,0,14,7,3,0,6,3,3,0,3,1,0,48
Bihar,Banka,Pathra,24.8804,87.0447,12219.0,2024,0,0,0,0,1,0,13,4,2,0,3,2,3,0,2,1,1,36
Bihar,Araria,Pathraha,26.433,87.0743,8664.0,2024,0,0,0,0,1,0,12,2,1,0,3,1,2,0,1,0,0,25
Bihar,Supaul,Pathrajolhania,26.1369,86.6614,19546.0,2024,0,0,1,0,2,0,27,6,2,0,7,5,3,0,3,2,1,59
Bihar,Pashchim Champaran,Patilar,27.0361,84.2106,15491.0,2024,0,0,0,0,1,0,17,8,2,0,5,4,3,0,3,1,1,46
Bihar,Pashchim Champaran,Patjirwa,26.8084,84.3847,27535.0,2024,0,0,1,1,4,1,34,9,4,0,9,9,7,0,5,1,2,91
Bihar,Patna,Patna,25.594,85.1376,1684222.0,2024,34,43,106,96,413,78,2981,612,398,68,569,602,394,19,345,148,195,7071
Bihar,Saharsa,Patori,25.9665,86.5471,10995.0,2024,0,0,0,0,2,0,16,4,1,0,3,2,2,0,2,1,0,37
Bihar,Madhubani,Patpara,26.4328,86.1916,21024.0,2024,0,0,1,1,3,0,39,8,3,0,5,5,5,0,4,2,1,82
Bihar,Jamui,Patsanda,24.858,86.3008,9837.0,2024,0,0,0,0,1,0,16,4,2,0,4,2,1,0,2,1,0,37
Bihar,Patna,Patut,25.4658,84.814,8999.0,2024,0,0,0,0,1,0,11,2,1,0,2,2,2,0,1,0,0,23
Bihar,Vaishali,Paura Madan Singh,25.7917,85.2333,10978.0,2024,0,0,0,0,2,0,11,3,2,0,4,3,3,0,2,0,0,31
Bihar,Katihar,Pelagor,25.5992,87.7214,9328.0,2024,0,0,0,0,1,0,15,3,1,0,2,2,1,0,1,0,0,29
Bihar,Samastipur,Phaphot,25.6817,86.0069,10544.0,2024,0,0,0,0,1,0,13,4,1,0,3,3,2,0,2,1,0,33
Bihar,Nawada,Pharaha,24.8522,85.5471,11052.0,2024,0,0,0,0,1,0,13,5,1,0,4,3,2,0,2,1,0,39
Bihar,Purnia,Pharkia,25.9384,87.4034,12062.0,2024,0,0,0,0,1,0,13,5,2,0,5,3,3,0,2,1,1,39
Bihar,Madhepura,Phulaut,25.5114,86.9375,15454.0,2024,0,0,1,0,1,0,29,8,2,0,4,4,4,0,3,1,1,59
Bihar,Kishanganj,Phulgachhi,26.3653,87.9399,11113.0,2024,0,0,0,0,1,0,11,3,1,0,4,2,1,0,2,0,0,27
Bihar,Samastipur,Phulhara,25.8937,86.13,8949.0,2024,0,0,0,0,1,0,9,3,1,0,2,2,2,0,1,1,0,26
Bihar,Begusarai,Phulmalik,25.4132,86.4255,10356.0,2024,0,0,0,0,1,0,14,4,1,0,2,3,2,0,1,1,0,35
Bihar,Madhubani,Phulparas,26.3549,86.4908,11358.0,2024,0,0,0,0,1,0,18,5,2,0,4,3,2,0,2,1,0,44
Bihar,Purba Champaran,Phulwar,26.8148,84.843,14110.0,2024,0,0,0,0,2,0,26,8,2,0,4,2,3,0,2,1,1,56
Bihar,Begusarai,Phulwaria,25.4697,85.9847,40122.0,2024,0,0,2,2,4,1,51,18,8,1,11,12,12,0,6,5,4,156
Bihar,Nalanda,Pilich,25.2379,85.3483,12550.0,2024,0,0,0,0,1,0,11,5,2,0,4,3,2,0,1,1,0,35
Bihar,Jehanabad,Pinjranwan,25.1702,84.8203,8635.0,2024,0,0,0,0,1,0,11,4,1,0,2,2,1,0,1,0,0,23
Bihar,Lakhisarai,Pipariya,25.2593,86.1149,11275.0,2024,0,0,0,0,2,0,19,3,1,0,4,3,2,0,1,1,1,39
Bihar,Araria,Pipra,26.346,87.2916,9436.0,2024,0,0,0,0,1,0,12,2,1,0,2,2,1,0,2,0,0,27
Bihar,Begusarai,Pipra Dewas,25.4636,86.0236,9702.0,2024,0,0,0,0,1,0,16,3,1,0,4,2,2,0,1,0,0,33
Bihar,Khagaria,Pipra Latif,25.3579,86.7174,15498.0,2024,0,0,1,0,2,0,19,5,3,0,3,3,5,0,2,1,1,46
Bihar,Pashchim Champaran,Pipra Naurangia,26.8591,84.4328,10169.0,2024,0,0,0,0,1,0,10,3,2,0,3,1,1,0,1,0,0,21
Bihar,Madhubani,Piprahi,26.5871,86.3773,11509.0,2024,0,0,0,0,1,0,15,5,2,0,4,2,3,0,1,1,1,43
Bihar,Madhubani,Pipraun,26.599,85.9356,9913.0,2024,0,0,0,0,1,0,15,3,1,0,3,2,1,0,2,1,0,34
Bihar,Saran,Pir Maker,25.9622,85.0257,11377.0,2024,0,0,0,0,1,0,20,6,2,0,4,3,1,0,1,1,0,39
Bihar,Khagaria,Pirnagar,25.5982,86.7178,12712.0,2024,0,0,0,0,1,0,20,4,2,0,6,3,2,0,2,1,0,47
Bihar,Bhojpur,Piro,25.33,84.42,80000.0,2024,1,2,3,5,10,3,104,32,16,2,31,18,19,0,13,6,10,278
Bihar,Madhubani,Pirojgarh,26.2769,86.4389,8613.0,2024,0,0,0,0,1,0,12,2,1,0,2,2,1,0,1,0,0,25
Bihar,Aurangabad,Piru,25.1009,84.5583,9261.0,2024,0,0,0,0,1,0,14,3,1,0,2,2,1,0,2,0,0,29
Bihar,Araria,Pithaura,26.262,87.0983,9822.0,2024,0,0,0,0,1,0,10,3,1,0,4,2,2,0,2,1,0,29
Bihar,Darbhanga,Pohadi,26.0809,86.2831,19311.0,2024,0,0,1,0,2,0,31,8,2,0,6,6,4,0,2,1,1,76
Bihar,Muzaffarpur,Pokhraira,26.0711,85.2034,8694.0,2024,0,0,0,0,1,0,11,3,1,0,2,2,2,0,2,0,0,26
Bihar,Darbhanga,Pokhram,25.9358,86.1974,28861.0,2024,0,0,2,1,4,0,56,12,7,0,8,7,4,0,5,3,1,116
Bihar,Katihar,Pothia,25.5413,87.2637,11411.0,2024,0,0,0,0,1,0,18,3,2,0,2,3,2,0,2,0,1,38
Bihar,Patna,Punarakh,25.493,85.8054,36541.0,2024,0,1,2,2,5,1,38,11,4,1,12,10,7,0,7,3,2,120
Bihar,Sitamarhi,Pupri,26.4708,85.7031,17632.0,2024,0,0,0,1,2,0,19,7,3,0,7,4,3,0,2,1,1,60
Bihar,Bhagalpur,Puraini,25.1426,86.9797,31967.0,2024,0,1,1,1,4,1,39,16,7,0,15,9,6,0,7,2,2,123
Bihar,Gaya,Puran Bigha,24.839,84.854,8537.0,2024,0,0,0,0,1,0,10,3,1,0,3,2,1,0,1,0,0,25
Bihar,Purnia,Purnea,25.778,87.476,496830.0,2024,14,17,23,41,84,17,650,216,113,17,244,154,104,4,131,48,44,1937
Bihar,Madhubani,Pursa,26.3019,86.4778,14919.0,2024,0,0,0,0,2,0,20,8,3,0,5,4,2,0,3,1,1,54
